source_id,teff_gspphot,logg_gspphot,mh_gspphot,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,lum_flame,mass_flame,radius_flame,age_flame
2640121486388076032,3713.7346,4.6631,-0.0026,,,6.164515046998529,0.028178588,14.962178,0.056189746,,0.5721914,
2891248292906892032,5343.4775,4.5914,-0.0398,111.15113,1.3227698,3.590901183661888,0.012842571,12.899195,0.47837296,0.91865975,0.8079943,0.20486334
2929750922377138816,5175.136,4.5124,0.3206,90.057495,0.4475215,4.504394052782408,0.010952936,12.24792,0.51166224,0.82191074,0.8891617,
3022099969137163904,,,,22.969849,0.12881342,49.248525371396816,0.018503986,9.110044,,,,
3070964117005132416,6159.332,4.2989,-0.2133,28.693998,0.95869243,3.9752155414812806,0.019011129,10.912646,1.9664826,1.1423762,1.2313074,3.2756863
3105507886130792448,6299.214,4.3295,-0.3325,25.292038,3.3389153,1.3000094915494622,0.016687661,13.445355,2.1134708,1.192711,1.2218518,1.8548683
3120058170178779392,5279.709,4.4165,-0.3989,18.045475,7.4714465,1.2770027228731575,0.027818222,14.786849,0.6651836,0.89416397,0.9626724,9.0074
3368214650329888512,5532.083,4.3948,-0.0149,42.73952,0.13010775,23.238111561292616,0.025877744,8.092568,0.7939166,0.89970094,0.9698344,10.406918
4021079911593673600,4493.153,4.5406,0.0863,29.664959,0.13055944,38.68225284231664,0.023629276,8.577943,0.23005994,,0.7914584,
4177560894633502720,,,,-21.393106,0.3579547,3.325187865127393,0.018761091,11.677935,,,,
4619939536821435904,5458.04,4.4724,0.112,-0.94837517,0.5015821,4.320156757034173,0.009035633,12.1029215,0.6664021,0.87807286,0.9228074,10.490409
4968289907406396160,5706.2026,4.1337,0.177,8.183929,0.21744722,3.081784566426391,0.020190205,11.156964,2.8715863,1.0841863,1.7316248,8.052576
4990044668377961984,5617.147,4.387,0.0245,-1.0975595,0.49767372,2.858990048504994,0.015384106,12.372176,0.9989574,0.9203308,1.0554935,11.108305
5362352744504000256,3486.3887,4.7575,0.1595,47.387764,3.5357869,10.117678867843267,0.023077236,14.929713,0.0315971,,0.48636812,
5413438219396893568,3009.6887,4.5654,-0.7608,34.658703,0.47619256,79.3205781473538,0.018229488,12.129068,0.004990428,,0.25985724,
5582647836223843840,6440.4165,4.0694,-0.2203,42.241272,4.1268344,0.6485451612033208,0.013225941,13.994758,4.7984533,1.3706942,1.7545996,2.5553913
5631530950664938240,5873.3916,4.4463,-0.4593,12.875622,2.0064585,1.7832097488755594,0.013181331,13.614754,0.9216219,1.0533482,0.9395462,0.26820046
6462994429708755072,5600.015,4.4471,-0.3703,-3.2787054,1.6155548,2.6878181500602816,0.013080718,12.840169,0.7483181,0.94579756,0.9270745,5.25653
6681720724498802176,6402.9277,4.169,-0.1355,-29.093359,0.20113909,6.1902092345244855,0.01755818,9.3836775,3.3317857,1.2692353,1.4807383,2.7614725
6910753016653587840,4729.3774,4.5058,0.3494,-9.830621,0.12872553,19.88583374286539,0.017034205,9.491504,0.34382248,0.8012036,0.87354845,9.244093
365426679516816512,4931.847,4.5669,0.4531,-19.607431,0.658921,4.956683121795944,0.013733161,12.545546,0.3418402,0.7768614,0.7998963,
407530931116600320,,,,-47.051876,3.1458118,6.967188823144093,0.026987443,14.911961,,,,
432549871529588608,5316.75,4.4749,-0.0232,7.060445,0.17409986,13.763289014770208,0.016874956,9.713159,0.540225,0.868358,0.86595815,8.444204
726500525642401536,5585.5815,4.2548,-0.6316,-56.36768,0.68410134,3.0771582824225634,0.026623458,11.8051,1.4809592,0.92794985,1.2988776,
1920333449169516288,5774.494,4.3935,-0.2118,-26.173565,0.24653205,6.441799664794957,0.013783223,10.553648,1.0899916,0.98743916,1.0432239,6.421975
2009148596857820160,,,,8.815874,0.11902348,2.6380131111302108,0.016778365,7.651853,,,,
2052941389074846336,5731.079,4.3314,-0.2301,-37.22387,2.952594,1.2990568160932083,0.013645949,14.025844,1.1506456,0.9641709,1.089062,8.818446
2053593189011583360,5545.048,4.5284,-0.3915,,,0.7814030938763388,0.031567678,15.897549,0.792652,0.9105966,0.97027606,9.373414
2075972481191725696,6318.1445,4.0042,-0.2577,-10.884225,7.254955,0.7621148999822753,0.012063502,13.777428,4.37106,1.336369,1.7445517,2.9297023
2102117871259036672,5947.843,3.879,-0.2589,-0.24123535,1.3102806,1.0318944321892676,0.012126277,12.854568,5.2888455,1.3773423,2.099872,3.3250551
2126870661139070080,5447.9336,4.4325,-0.7485,,,1.1940453287058588,0.015592055,14.698266,0.68418115,0.88541096,0.92696637,9.997211
2127788822067165824,4416.264,4.6612,0.2702,,,2.3490019443672727,0.023539681,15.362717,0.15619957,0.70050234,0.6731676,7.750211
2131238230560301440,4506.9326,4.4972,-0.4109,21.373009,26.287342,2.25496421422926,0.028550508,15.0220995,0.20395756,,0.7508705,
2265154211335825152,,,,,,24.164411141198585,0.014720247,13.739003,,,,
2775311010868306048,5486.2783,4.45,-0.2279,-21.23631,0.45445463,5.852933062181815,0.022809356,11.20817,0.7190156,0.89456815,0.9386918,9.703218
3078836109158636928,5283.737,4.5579,0.1674,-11.62895,0.20508474,9.963630038362105,0.014893563,10.579237,0.4843649,0.88058895,0.8306533,4.9363728
3419143444811862912,6592.8354,4.2096,-0.7455,1.7762815,5.451331,1.3751688677038898,0.022020236,13.821721,3.3911858,1.3043486,1.4078114,1.7165358
3421680597955802624,5652.9697,4.2922,-0.072,-62.491768,0.12313401,26.13103722007898,0.02375694,7.4414806,1.1360477,0.93154705,1.1112115,11.37665
3435282862461427072,5930.269,3.9519,-0.2813,20.620773,1.4446695,2.4212933800707614,0.016602512,11.498614,3.1543286,1.1356868,1.6876614,6.3628674
3581292685166588672,5965.727,3.725,0.2308,24.375803,0.12503378,10.526364475266726,0.030965427,7.409839,9.26659,1.5534174,2.850771,2.4245107
4287820848378092672,5532.365,4.4532,-0.1852,24.825539,1.9754307,4.689528477580811,0.014295013,12.236511,0.6617014,0.9524549,0.8855022,2.841572
4525545299652540672,5399.5435,4.2331,0.1676,-108.54665,0.17283556,5.091624757957564,0.012540101,10.672528,1.6574085,0.9321911,1.4723659,
4792774797545800832,7938.053,4.2095,-0.3739,16.84059,0.33607236,50.930690628822894,0.14821085,3.8232422,8.798869,1.6754763,1.5682815,0.44897932
4821739369794767744,4003.0696,4.6764,-0.0179,109.7762,3.6706777,4.5935445331531675,0.016962422,14.848972,0.08300847,0.61624604,0.5964328,8.172722
4906145613282734208,5821.203,4.3277,-0.0893,0.21361746,0.7498505,2.9122785617896505,0.011044969,12.073773,1.2549675,0.99558014,1.1015922,7.2217646
5262666416118954368,,,,55.783726,2.6724486,23.512423606058736,0.017292034,14.862366,,,,
5280444557068991616,5807.739,3.635,-0.3133,29.948307,0.37586823,1.2970074190414065,0.011444173,11.841862,7.980864,1.4954697,2.9725168,2.7377155
5638825939745228544,5398.728,4.4374,0.1394,51.855476,0.14238769,19.93616045981968,0.012980682,8.687814,0.6663179,0.8706052,0.9329404,11.419419
5925209583053212800,,,,-39.8228,0.14075667,62.578583156160505,0.030342607,8.8669,,,,
6226694571859532800,5619.5156,4.1755,0.0598,5.1359625,0.12377995,38.19461002507144,0.03698864,6.3024716,1.5120535,0.9390316,1.2972959,13.027181
515574853541230720,6051.429,3.9764,-0.4578,15.7404995,0.12228049,12.523167235124708,0.020020159,7.399763,5.172669,1.370051,2.0691864,3.3833864
601159910928534144,6142.8364,4.1014,-0.2488,10.923531,0.3074811,6.3006485870066715,0.019839915,9.518891,2.8456483,1.2066877,1.4889239,4.0576186
1153682508388170112,6163.0254,4.2326,-0.2899,-17.456457,0.57570344,3.033025074271025,0.020760538,11.389458,2.2976084,1.1625001,1.329506,3.8180728
1560420854826284928,5943.831,3.9463,0.2137,-29.368633,0.1285137,10.864311325798566,0.01796361,7.9050064,4.8152447,1.2513807,2.0694747,4.6065745
2056007995732413312,6031.483,4.1923,-0.2181,-23.412935,0.1372163,12.407414305957294,0.0142009305,8.428037,2.0158496,1.1088865,1.300195,5.242663
2079000330051813504,4050.8672,4.7031,-0.0631,-60.96419,3.0419884,5.6335852271792355,0.016907614,14.583239,0.0777851,0.6205813,0.56607926,
2101249188353780480,4776.254,4.4374,-0.5021,,,1.0838882264208491,0.026831876,15.8708725,0.31000382,0.7577204,0.8083269,13.419888
2101378312251177472,5713.575,3.9297,-0.1814,-40.36944,3.5052602,0.9386472080879672,0.02545071,14.255788,1.7718108,0.9953098,1.3363856,10.128813
2106735064179220480,5233.646,3.6082,-0.2802,,,0.7556939328958858,0.08441813,15.201775,1.0776691,0.9437209,1.2611805,10.172548
2241587416547315584,5905.15,3.9237,0.1181,-27.894768,0.29318115,3.2196561492223807,0.0113008795,10.477408,4.4616814,1.2275822,2.0169265,4.9546485
2283857930619750144,5649.8364,4.4341,-0.0322,1.772213,0.6842431,4.172702306074294,0.011067621,11.685259,0.88476515,0.95429766,0.9795265,6.636795
2294170838587572736,4638.836,4.57,0.2809,-40.740788,0.6055804,8.408762184834982,0.011333345,11.802077,0.2448115,,0.7662517,
2564787622577189760,5469.7773,4.3212,0.0577,-40.36853,1.8661608,1.5734151886520948,0.018490275,13.49139,1.2351124,,1.2320578,
2862328869351558272,4906.333,3.2971,-0.0483,9.829682,0.12255819,11.355505700774485,0.021024931,7.271994,8.306802,1.2413357,3.9886875,5.3477206
3330907293088717824,5794.8916,4.2076,0.0509,8.355137,0.5280615,3.608657049425286,0.020784963,11.2661295,1.7451739,1.0028722,1.3104051,9.577768
3429244825638569216,6085.971,4.1596,0.1538,-0.33571562,1.0991403,2.828354885031519,0.023402382,11.704064,2.4715955,1.1665642,1.41639,4.4965725
3509135344808097024,4500.3535,4.6748,0.3702,1.7168083,0.6041857,8.895431972594366,0.01567323,12.519351,0.1590056,0.7251495,0.65591395,0.21928215
3803004978659671040,5607.3213,4.4817,-0.3624,68.53973,1.8158215,3.1232634353946276,0.017604027,12.806155,0.65470695,0.9770617,0.85902065,0.47623754
4657949756881138176,6005.533,4.3426,-0.2416,25.658539,0.5745685,5.643677367635935,0.012341126,10.569602,1.3619505,1.08779,1.0776207,2.6037354
4884779765893739904,6648.8203,4.0817,-0.3758,5.3902817,0.27298805,4.070792495436656,0.014862747,9.977599,4.5353317,1.3718425,1.6046063,1.999844
5192364501633274880,6450.54,4.0503,-0.2691,40.964203,0.3005069,3.4771651263803003,0.01186691,10.377336,5.1431313,1.3910011,1.8168769,2.4871857
6139403450370668800,6270.329,4.1737,-0.0984,4.1034436,1.0101641,2.4313882257714656,0.022041332,11.6770315,2.6477823,1.2013264,1.3808739,3.3172443
6427244702486210816,5631.3403,4.353,-0.6188,-10.759674,0.12810536,55.76543555731051,0.024518905,5.915461,1.0478842,0.92398095,1.0754552,11.263557
6492940453524576128,5601.7773,4.3658,0.0888,-19.93533,0.14125709,10.622443178752365,0.012125734,9.655397,0.96051663,0.9146666,1.0401317,11.182255
6541360574788758016,4694.7734,4.5495,0.0218,14.08177,0.14926378,21.61785873098705,0.014759851,9.617803,0.2629902,0.7464493,0.7749384,
6778662809294560896,5572.6323,4.2061,0.1652,-24.482117,0.95425797,1.8071615160760892,0.01578821,12.7044525,2.0369003,0.9841925,1.529019,11.604828
45159901786885632,4402.094,4.5787,0.2495,38.01558,0.16805354,22.22862392233613,0.017393649,10.051599,0.18677418,0.7035595,0.7430158,
47908509057301120,,,,13.971807,1.4061462,2.004365647842417,0.016587097,13.6941,,,,
145916050683920128,4550.0103,4.6547,0.7495,39.722755,0.37491146,16.98181159135447,0.018911948,10.853678,0.17898032,0.73766834,0.6808201,2.259712
363314964357100800,,,,-15.165778,0.28506127,4.72743524711091,0.018402873,10.045084,,,,
600750922666388992,5353.8276,4.5895,-0.5285,-76.80024,1.1832529,4.9130376770152395,0.013371604,12.394803,0.3837628,,0.7209095,
934346809278715776,5332.673,4.4274,0.5561,47.45101,0.43835604,6.658820486337614,0.015762223,10.970856,0.7146079,,0.9901713,
1053809778428567680,,,,-16.698322,0.39923936,13.622641734804434,0.014727684,11.565513,,,,
1055895483267019392,4981.2197,4.5087,0.4666,-15.568984,0.5372638,3.7942982710325017,0.012745916,12.782998,0.4329921,0.8069101,0.87743044,
1643587094013359360,5697.019,4.1361,-0.0577,-32.977417,0.26697218,4.254292848235927,0.012776345,10.418411,2.7459502,1.0705615,1.7004524,8.439737
1651807592698185728,3044.7122,4.3135,-0.6344,-24.170597,18.959564,24.207300349400867,0.016801506,13.704812,0.012792017,,0.35842648,
1810218734058821632,6448.911,4.1488,-0.0163,-48.55753,0.52784944,3.947708094912545,0.022394897,10.199554,3.837318,1.3079665,1.5693394,2.642742
2079597124345617280,5599.0747,4.3077,0.0447,-25.492573,2.0871263,1.8052601568155289,0.010348715,13.392909,1.1001434,0.9083645,1.1158499,13.280686
2106137960646125312,4961.1855,4.5224,-0.1394,-9.912735,5.480922,1.6933855500828217,0.017934565,14.809177,0.33869153,0.78589946,0.7892134,11.982502
2119602202081351168,4598.9097,4.5523,0.372,-51.71917,0.6832692,5.247635854251951,0.010722535,12.847768,0.2621781,,0.76511157,
2126669411851377792,4605.044,4.5309,-0.1331,,,1.277851169749809,0.030097244,15.958895,0.22237806,0.73276573,0.7424267,10.303601
2128369501647063808,4895.582,4.5087,0.0035,,,1.0767697344581495,0.024455162,15.669145,0.38195366,,0.85861546,
2131725447350716032,3782.0671,4.7352,-0.0737,5.8689437,1.5891885,15.085159957197792,0.009295918,13.054226,0.05047579,0.5405573,0.52305603,13.121169
2132078120004385152,5148.406,4.5109,0.1141,-71.55878,3.3222709,1.980873489515151,0.0128692575,14.077798,0.472403,0.8146087,0.86373985,13.268948
2134726877877965568,5734.3174,4.0687,-0.3315,,,0.6462322042562377,0.016491624,14.735425,2.5388396,1.0499198,1.6316283,9.058748
2439890557725244800,,,,31.152908,3.212977,3.373235309550101,0.028539684,14.564562,,,,
2618260274650146048,4801.769,4.5382,0.4781,-2.2747943,0.99226576,4.42118793624624,0.017757168,12.822277,0.33477306,,0.8298505,
2650902026099857920,5855.215,4.0764,-0.5178,10.0128145,0.1437263,18.193695574643293,0.106383786,7.649274,1.9626898,1.0335479,1.3613982,8.490532
2997312063605005056,,,,48.332237,2.5746758,5.290626385108595,0.018554043,14.480463,,,,
3533836281547278848,5557.8447,4.5336,0.0241,44.634052,0.60401064,4.130500671837226,0.01565614,12.164569,0.6808124,0.95091796,0.8947066,3.434348
4819647205326045824,5755.9443,4.3675,-0.3395,19.872345,1.744738,1.5356087097761382,0.09821334,13.336307,1.4871805,0.979077,1.2283777,9.99678
5094154336332482304,5375.71,4.5816,0.149,1.9719152,0.38553903,8.563197241147785,0.018886453,10.825151,0.51804495,0.9224798,0.8300201,1.4106374
5262709709389254528,5834.1025,4.0357,-0.1576,6.2074356,0.5387793,2.9856266866916528,0.010943838,11.338948,2.6488657,1.079686,1.5938785,7.817533
5551551998119947648,,,,23.514194,0.1290602,11.006478159570458,0.016241439,7.891227,,,,
5605438925569442432,,,,21.708841,0.95919555,52.96111095480303,0.012157292,13.101828,,,,
5678340222972504832,5996.072,4.2288,-0.076,37.239143,1.5562913,1.6613173788296132,0.012602941,12.644056,2.2548032,1.1344433,1.3914828,5.301249
5880886001621564928,4506.4727,4.5962,0.2975,29.220432,0.20983616,15.652877358583474,0.012572469,10.761123,0.19765948,0.72776,0.7291776,9.133011
6166971574132849792,4726.701,4.5321,-0.0441,33.29135,0.12611617,35.73548236249145,0.019973103,8.428951,0.28526577,,0.79645747,
6585082036193768832,5279.454,4.5835,0.1302,29.442692,1.5360248,3.120926105138249,0.016556807,13.089006,0.4884691,0.8758037,0.8353119,5.732484
6780546169633474944,5932.063,4.2371,0.162,-8.3041315,0.1974698,4.720774617828115,0.01647106,10.407358,2.1872294,1.0657563,1.3994665,7.403867
601199802584914816,6072.5317,4.1494,-0.2987,78.31564,0.8110653,1.9120996082801025,0.013110481,12.030685,2.9934971,1.2180429,1.5620958,4.2527575
1114308481603347584,6565.6455,4.2082,-0.2147,-2.5343158,0.91234493,4.313087318749176,0.023236517,10.195438,3.3620343,1.2970667,1.4174229,1.8931262
1443530266145475840,,,,-25.813871,0.59146357,2.5157352576733443,0.023174156,11.370143,,,,
1656835487573730048,4933.567,4.5519,0.4491,-29.15433,0.43922764,7.863630942746348,0.011190747,11.478271,0.34981295,0.79093015,0.809864,11.773153
1711970906169443584,4484.471,4.6764,0.4277,4.0359282,0.6216903,10.5328679261615,0.011084727,12.032501,0.15731613,0.7233566,0.65703946,0.3410717
2053266741439477248,4855.9404,4.5418,-0.1447,-63.100628,4.7742,1.920786943562244,0.017246818,14.73943,0.3053662,0.7650012,0.7798297,13.128415
2079368391569401600,5857.3047,4.249,-0.2934,-57.7114,2.6212282,1.6111368918460287,0.010702549,13.380967,1.4207108,1.0149629,1.157068,7.2345514
2102316985943863424,5604.718,4.1565,-0.4355,-34.969,4.054256,0.9353153681648678,0.0136785675,13.90133,2.2568285,1.0116912,1.5929097,10.430132
2127008611187043456,5709.3926,4.2846,-0.4733,4.6989875,0.70669174,2.5935949596277137,0.0106206,12.179932,1.478107,0.96287334,1.2425281,11.112597
2127749342727327616,5416.775,4.4948,0.1345,-13.104152,2.0027072,2.4144877254692325,0.009917376,13.301706,0.6307378,0.8727208,0.9090905,10.388186
2129084935820532608,4555.2466,4.5871,0.1586,17.035917,1.163885,5.853292311029762,0.011247616,12.84702,0.20411405,,0.7232479,
2371032916186181760,,,,-13.741822,0.42318383,66.82874472085788,0.047871757,12.653936,,,,
3460438662009633408,,,,49.488037,0.21248196,36.82910605877585,0.017597567,10.742868,,,,
3620325206217720320,,,,-46.536488,0.20943429,22.40627932799459,0.016627803,9.901058,,,,
3770419611540574080,4608.6323,4.5633,0.1705,53.364964,0.20703107,24.18174634361362,0.014408665,9.508946,0.23861536,,0.766299,
3788394461991295488,6015.5444,4.1875,-0.1712,16.948141,0.5390918,2.782822289173267,0.01814926,11.362317,2.6096008,1.140562,1.4872313,5.653431
4009018273332089088,5630.9756,4.1964,-0.2291,-22.083776,0.32898724,3.840250793861827,0.035056192,10.975732,2.0365512,0.9912528,1.4998137,11.154566
4593808272896243328,5626.285,4.3413,-0.2876,-10.75022,1.3434619,1.902370202395138,0.010048196,13.08317,1.1667331,0.9204489,1.137388,12.670714
4955371367334610048,6311.6724,4.2654,-0.134,3.4686716,0.34195697,8.144292282321743,0.011555529,9.173881,2.336191,1.1969767,1.2781686,2.4120953
5242077854771196544,4626.542,4.4937,-0.128,,,1.6897586183087543,0.025676297,15.429529,0.30045962,,0.85068905,
6259263137059042048,5565.041,3.9952,-0.0731,22.309837,0.522268,3.0946820666201593,0.01666531,11.4008255,2.3868115,1.0254409,1.6592116,10.05919
223158499179138432,3185.7817,4.095,-0.7855,-17.592255,0.32411665,28.512283209929983,0.0183894,12.186321,0.028035898,,0.53157693,
359058441314838528,,,,-21.914396,0.6858706,3.1358456333758515,0.020119427,11.727677,,,,
428360006379022592,5603.795,4.1606,-0.3469,-48.52323,0.44365668,2.7491621492779825,0.010854397,11.909994,2.290934,1.0196339,1.6081214,10.197275
623633615066248576,6054.8555,4.241,-0.1146,12.635787,0.27855262,6.224005486281034,0.022274612,9.945831,1.9537917,1.1054157,1.2697643,5.0029917
702295464353437952,6052.2764,4.1858,0.0227,10.003427,0.204998,4.331001817370753,0.019515997,10.382959,2.895136,1.2058655,1.5481696,4.4544044
1416050859226670848,5754.2856,4.2531,-0.6166,13.435332,0.13881996,37.01769999327281,0.01985903,6.320388,1.6296502,0.9847114,1.2844465,10.284131
1741429438313012608,3612.2805,4.7038,-0.0482,,,5.097125146760697,0.04169435,15.666249,0.04567977,,0.54379284,
2076834154709585664,5137.44,4.4662,0.189,,,1.296360787716904,0.017755818,14.846444,0.56020933,,0.9295026,
2100570824038577792,4931.395,4.5114,0.3402,,,1.2551777139443052,0.021318568,15.421797,0.37006623,0.78780717,0.8230938,11.8653755
2126577881808038016,5120.225,4.479,-0.7572,,,1.330817534718408,0.019366961,15.023055,0.42893913,0.81603956,0.8328988,11.199802
2512413932376364288,5716.1416,4.3743,-0.0807,-6.5663767,2.108469,2.3214884895611765,0.019159894,12.772163,1.0341171,0.96535057,1.0363908,7.53938
2537467988442521600,4638.7544,4.5345,0.0457,-26.674915,0.3028935,13.077639083298742,0.018325437,10.745389,0.2618092,0.7610966,0.79204816,9.800907
2841043011433969152,4475.983,4.6048,0.4982,-57.069366,0.43703666,8.617764214735502,0.013960018,12.30232,0.19546805,,0.72352636,
2993658970584498048,5009.576,4.5667,0.2802,33.67621,0.3035554,16.511249615310646,0.0143279955,9.842557,0.36535963,0.7881995,0.80243003,13.171563
3394923127797114496,6580.8594,4.0741,-0.2834,28.730276,1.461297,1.4704555219169384,0.016342426,12.456422,5.167607,1.4006908,1.7506297,2.2025685
3465357945752055040,5368.184,4.3461,-0.4955,70.816536,2.3936667,1.679949519097242,0.014729576,13.64414,0.9337199,0.8879769,1.1424665,
4223507222112425344,,,,9.908412,0.3149071,20.114144569307776,0.02072224,11.268544,,,,
5555500000779464448,5907.1733,4.3037,-0.2215,49.269737,0.61829054,3.337120552175797,0.009446365,11.709719,1.3502537,1.0350605,1.1087136,5.3791957
6042793005779654656,6617.9907,4.1143,-0.5265,-48.34422,1.068555,2.4810762811997153,0.025473014,11.383261,4.157421,1.3472102,1.5507603,2.0400026
6077185317188247936,6306.2173,4.0228,-0.4837,-14.777634,0.31673542,3.3231349951097027,0.0194443,10.710564,3.8286862,1.2974975,1.6400945,3.1150513
6369544118965772416,5844.5625,4.0876,-0.1288,-11.00263,0.12329576,25.032724921336342,0.020531353,6.342613,3.386747,1.1391983,1.7948684,6.550504
6850309426503755520,5449.7163,4.2805,-0.3387,-14.488176,7.749564,1.2836307885048597,0.018028818,13.882425,1.3109083,0.9187936,1.2825358,
58372904816938240,3940.231,4.6284,0.256,34.126358,3.7834377,5.261608026020112,0.026460003,14.87523,0.09006518,,0.64443195,
164800235906366976,,,,13.350007,3.3893847,6.247424479157417,0.026968017,13.981357,,,,
239050153051494272,4227.0264,4.6612,0.3345,4.7100215,2.7455325,6.58726071416487,0.019389171,13.897933,0.118018344,,0.64568347,
534988616816537728,,,,-59.98826,0.43097693,22.225693359824277,0.013832764,12.127464,,,,
602494855483616256,4884.575,4.5187,0.5973,53.72317,3.4347913,2.086038492064166,0.023197759,14.262713,0.3595049,,0.8384779,
810069697186043264,5773.6987,4.3534,-0.2372,-9.405244,0.1772856,12.477672037330883,0.013468777,9.161319,1.023536,0.9969442,1.0107499,5.0936017
1428639816392087552,6198.613,4.1059,-0.3474,-50.11358,0.2964098,5.272469837827629,0.013140254,9.650926,3.6428509,1.2792153,1.654548,3.474628
1869489729418662528,5650.292,3.9703,0.1503,-23.998129,0.49880856,2.385920506867152,0.014436841,11.107186,5.0038753,1.2978705,2.3291564,4.14877
2051896440713570048,5453.6997,4.5243,-0.2783,,,0.8299184883238943,0.026488263,15.706679,0.6485673,0.89594114,0.90500605,8.155854
2052826318309391104,4780.2383,4.6263,0.6826,-10.044739,3.1443617,2.349521449843777,0.015493931,14.438938,0.2828367,,0.774357,
2077140987172577408,5000.155,4.4841,-0.3437,,,0.9198959063526788,0.028580222,15.928862,0.42217684,0.8134368,0.86858416,9.0092535
2080061942886335744,5572.7695,4.2007,0.1728,-24.724709,4.2678576,0.928318862221173,0.015639545,14.400932,1.5895422,0.9373128,1.3545336,
2080300949226451200,6239.202,4.4574,-0.2609,,,0.8221096655692508,0.018740447,14.6491585,1.806796,1.170463,1.1569818,1.4490908
2102911581215700096,4950.7656,4.5467,0.4534,,,1.493798736907341,0.021824287,15.033538,0.36731485,0.788053,0.82417,12.05087
2104353590712705152,5652.6064,4.1326,0.0988,3.687861,3.959744,0.9363344050824772,0.012595988,14.239277,1.913337,0.98208696,1.4443924,11.3939705
2128125650583752832,5574.725,4.3638,-0.0312,,,0.5176993728699399,0.023598062,15.779977,1.4398444,0.93096644,1.2862192,
2135301338343246848,5880.557,4.3603,-0.3349,-5.115064,2.4281957,1.844556156995916,0.0095155295,13.190827,1.1199863,1.0482078,1.0193073,2.7964258
2610422023759160576,,,,,,2.7900657480765574,0.041603,15.893105,,,,
3790858845506203264,4492.553,4.5783,0.5032,,,1.9688061992412016,0.029618898,15.330884,0.21239103,,0.7553183,
3962403923821595264,4757.89,4.5646,0.264,10.352454,0.4619255,7.895342647436803,0.030634202,11.755176,0.2716426,0.7615561,0.76699543,11.075096
4216059714460162944,4750.4204,4.5163,0.0487,-31.408417,0.14662234,23.394494699725943,0.01852,9.225453,0.31650105,,0.8305176,
4564566554995619072,6115.222,4.0596,-0.539,10.058034,0.15241805,9.160658214411496,0.015193034,8.77275,2.7476099,1.1957884,1.4759338,4.236115
4762582895440787712,5174.8037,4.5296,0.3441,51.57431,0.19501412,9.829623921764073,0.010506975,10.57831,0.4842276,0.81938374,0.8658191,
5557345496687437696,5002.1724,4.5149,0.0608,5.28859,0.5160236,4.859794581696338,0.008559046,12.313561,0.40178388,0.79554576,0.84487987,
5772442647192375808,3250.0725,4.2992,-0.6602,10.473809,0.30545416,38.32687721420554,0.01551384,11.643108,0.026339168,,0.51357305,
5795534040654879744,5326.739,4.4467,0.2303,41.989452,0.44174933,6.362564450384594,0.013210568,11.0814705,0.7031016,0.8537866,0.98365194,
6104435819513399168,4592.5415,4.5609,0.351,5.174082,0.13861619,35.45773367467926,0.022141475,8.661816,0.24373278,0.7678808,0.77972454,6.152809
6225252356194921728,6157.3813,4.1793,-0.318,-78.12513,1.6047655,2.0213205781452745,0.036677063,12.365642,2.6161373,1.1873286,1.420318,4.011855
6246622017519183616,5807.8027,4.3362,-0.3564,39.66065,0.55484945,5.333059670476188,0.023380281,11.5257225,1.1025745,1.003962,1.0371516,5.401227
6375983988633147392,5585.505,4.3495,0.0468,35.40749,0.34887213,3.7882046291307776,0.013215259,11.81752,0.9780126,0.9050917,1.0544382,12.2982645
6682513094425008640,5196.1143,4.5066,0.1627,-24.089354,3.875719,1.8997739868614671,0.02086857,14.074232,0.5070689,0.8242524,0.87611705,13.09937
1464700950221781504,6204.659,4.0163,-0.4268,1.4090304,0.19370137,4.106155806711664,0.017634887,10.197724,3.6456735,1.2796746,1.6483556,3.4579093
2077540827141811200,5307.0483,4.501,0.3496,-21.06067,0.84025586,3.7265662332099567,0.009409878,12.513983,0.58432174,0.84288704,0.9103619,13.050977
2085193569812098944,5077.148,4.4384,-0.2398,,,1.2999968326282676,0.018462678,14.972723,0.5322532,,0.93999934,
2085222191474854656,5572.883,4.1441,0.0648,-35.545597,3.8878322,0.8719315618826714,0.016339066,14.677679,1.6486404,0.9385715,1.3858935,
2099541715513813504,5535.0176,4.3069,0.1412,-71.5068,0.35646915,4.2801714320543365,0.011241702,11.436429,1.0497531,0.8983061,1.1141555,
2101768089124657664,4920.1973,4.5232,0.0343,,,1.180460447177898,0.025171608,15.587101,0.3554359,0.7689106,0.8171295,
2103785516859681152,5545.264,4.326,-0.4103,,,0.4455058399427283,0.026165145,15.8152075,1.7124239,0.952071,1.4156781,12.810104
2130460394803778816,5058.3076,4.51,0.1794,,,1.2914148254269,0.020912057,15.047635,0.44089153,,0.86319834,
2130632159136095104,,,,,,2.031923106187413,0.034409367,10.38234,,,,
2131587531660567296,5558.1865,4.4925,-0.1049,1.9913257,0.8795953,3.7599644703261648,0.009931233,12.374661,0.6536735,0.96485484,0.87576133,1.5511111
2266490873877571712,4726.0034,4.5641,-0.0658,-24.816994,0.40043053,10.967317984068131,0.013096148,11.136648,0.25170594,,0.7484045,
2413596935442139520,5281.3354,4.5346,0.1395,0.7663001,0.49429768,4.9437133897150325,0.0149955265,12.022232,0.5081742,0.8651325,0.8510655,7.857166
